name	len	score	pvalue
OX383101.1 |||uncultured Caudovirales phage|dsDNA||MAG: uncultured Caudovirales phage genome assembly, chromosome: HRSG-H12-C1131|Czech Republic	36510	0.983959436416626	0.008724223883979152
OX383151.1 |||uncultured Caudovirales phage|dsDNA||MAG: uncultured Caudovirales phage genome assembly, chromosome: HRSG-E2-C743|Czech Republic	32783	0.8947538137435913	0.018071606616813958
OX383157.1 |||uncultured Caudovirales phage|dsDNA||MAG: uncultured Caudovirales phage genome assembly, chromosome: HRSG-E13-C301|Czech Republic	40064	0.9975908994674683	0.004947503587884281
OX383160.1 |||uncultured Caudovirales phage|dsDNA||MAG: uncultured Caudovirales phage genome assembly, chromosome: HRSG-H3-C613|Czech Republic	35715	0.24807611107826233	0.1329783216255004
OX383204.1 |||uncultured Caudovirales phage|dsDNA||MAG: uncultured Caudovirales phage genome assembly, chromosome: HRSG-H12-C4526|Czech Republic	15109	0.6617448329925537	0.03612432963214744
OX383217.1 |||uncultured Caudovirales phage|dsDNA||MAG: uncultured Caudovirales phage genome assembly, chromosome: HRSG-E3-C145|Czech Republic	37854	0.8233423829078674	0.02345343303874915
OX461087.1 |||Escherichia phage EcoIv28_Lewi|dsDNA||Caudoviricetes sp. EcoIv28_Lewi genome assembly, chromosome: Lewi|Cote d'Ivoire	48435	0.9267895221710205	0.015843341642117984
OM870968.1 |Pakpunavirus||Pseudomonas phage vB_Paer_Ps25|dsDNA|Pseudomonas aeruginosa|Pseudomonas phage vB_Paer_Ps25, complete genome|Tunisia	87887	0.9992340803146362	0.0032479794546415894
OP875101.1 |Pakpunavirus||Pseudomonas phage SPA05|dsDNA|Pseudomonas aeruginosa PAO1|Pseudomonas phage SPA05, complete genome|Thailand	93656	0.9994027614593506	0.0030024926353954227
OQ355702.1 |Sepunavirus|Herelleviridae|Staphylococcus phage vB_SepM_BE24|dsDNA|Staphylococcus epidermidis|Staphylococcus phage vB_SepM_BE24, complete genome|	140570	1.0	0.0
OX359472.1 |Ghunavirus|Autographiviridae|Ghunavirus PSA2|dsDNA|Pseudomonas|Pseudomonas phage CHF7 genome assembly, chromosome: 1|	40478	0.9999997615814209	0.00026437042072664096
OQ404738.1 |Webervirus|Drexlerviridae|Klebsiella phage phi731|dsDNA|Klebsiella pneumoniae|Klebsiella phage phi731, complete genome|	50237	0.9988832473754883	0.003757836694614397
ON840058.1 |||Caudoviricetes sp.|dsDNA|Rattus norvegicus|Caudoviricetes sp. strain RnS01/con/TERL4 large terminase protein gene, complete cds|China	1752	0.9941034317016602	0.006401540901880807
ON840078.1 |||Caudoviricetes sp.|dsDNA|Rattus norvegicus|Caudoviricetes sp. strain RnO03/con/PodoTERL1 large terminase protein gene, complete cds|China	1485	1.0	0.0
ON809765.1 |Chivirus|Casjensviridae|Salmonella phage SeF6b|dsDNA|Salmonella enterica|Salmonella phage SeF6b, complete genome|Spain	59519	0.9975188374519348	0.00498527079084523
OQ101252.1 |Vieuvirus||Acinetobacter phage Aclw_8|dsDNA|Acinetobacter baumannii|Acinetobacter phage Aclw_8, partial genome|Poland	47018	0.6119191646575928	0.04093964800966841
OQ267696.1 |||Vibrio phage VPHZ6|dsDNA|Vibrio parahaemolyticus|Vibrio phage VPHZ6, complete genome|China	37871	0.7618653774261475	0.028570889039957702
OM293956.1 |||Bordetella phage vB_BaM-IFTN7|dsDNA|Bordetella avium|Bordetella phage vB_BaM-IFTN7, complete genome|Germany	40972	0.3814123868942261	0.10097061711609638
OM728296.1 ||Herelleviridae|Bacillus phage vB_BsuM-Goe26|dsDNA|Bacillus subtilis|Bacillus phage vB_BsuM-Goe26, complete genome|Germany	129523	0.9995041489601135	0.002926958229473525
MZ956764.1 |Nankokuvirus||Pseudomonas phage RP4|dsDNA|Pseudomonas|MAG: Pseudomonas phage RP4, complete genome|Turkey	88171	0.9978280067443848	0.004720900370118589
OQ243220.1 |Glaedevirus||Escherichia phage phiSTEC1575-Stx2k|dsDNA|Escherichia coli|Escherichia phage phiSTEC1575-Stx2k, complete genome|China	46647	0.5091477632522583	0.05746279930508347
OM240926.1 |Salasvirus|Salasmaviridae|Bacillus phage vB_BsuP-Goe15|dsDNA|Bacillus subtilis|Bacilus phage vB_BsuP-Goe15, complete genome|Germany	19078	0.9999957084655762	0.0005476244429337563
OM621925.1 |Triavirus||Staphylococcus phage PHB38a|dsDNA|Staphylococcus sp.|Staphylococcus phage PHB38a clone 38-1 genomic sequence|China	3415	0.9999974370002747	0.0004909736384923332
OQ067478.1 |||Polaromonas phage Tiera|dsDNA|Polaromonas sp.|Polaromonas phage Tiera, complete genome|	45327	0.8963162899017334	0.018014955812372536
MW435566.1 |Tsukubavirus||Xanthomonas phage X2|dsDNA|Xanthomonas oryzae pv. oryzae|Xanthomonas phage X2, complete genome|China	45966	0.5272915363311768	0.05294961855125009
OP869847.1 |||Lacticaseibacillus phage R23.1|dsDNA|Lacticaseibacillus rhamnosus|Lacticaseibacillus phage R23.1, complete genome|	14518	0.645017147064209	0.03752171614170254
OP947165.1 |||Thiohalocapsa phage LS06-2018-MD03|dsDNA|Thiohalocapsa|Thiohalocapsa phage LS06-2018-MD03, complete genome|USA	50490	0.9999908208847046	0.0006231588488556538
OP172695.1 |||Phocaeicola phage BM127P2|dsDNA|Phocaeicola massiliensis|Phocaeicola phage BM127P2, complete genome|	36652	0.9999704957008362	0.0010197144799456153
OP172719.1 |||Bacteroides phage BT638P1|dsDNA|Bacteroides thetaiotaomicron|Bacteroides phage BT638P1, complete genome|	37356	0.9818170070648193	0.009026361507666742
OP172728.1 |||Bacteroides phage BT681P3|dsDNA|Bacteroides thetaiotaomicron|Bacteroides phage BT681P3, partial genome|	35676	0.9936122894287109	0.006590376916685551
OP172733.1 |||Bacteroides phage BU241P1|dsDNA|Bacteroides uniformis|Bacteroides phage BU241P1, complete genome|	34519	0.9975317716598511	0.00498527079084523
OP172736.1 |||Phocaeicola phage BV57P1|dsDNA|Phocaeicola vulgatus|Phocaeicola phage BV57P1, complete genome|	35732	0.9999887943267822	0.0006798096532970768
OP172739.1 |||Phocaeicola phage BV185P1|dsDNA|Phocaeicola vulgatus|Phocaeicola phage BV185P1, complete genome|	35805	0.9999276995658875	0.0014351537125160511
OP172758.1 |||Hungatella phage CH17P1|dsDNA|Hungatella|Hungatella phage CH17P1, partial genome|	15915	0.9999573826789856	0.0010763652843870384
OP172800.1 |Saphexavirus||Enterococcus phage EF653P5|dsDNA|Enterococcus faecalis|Enterococcus phage EF653P5, complete genome|	56467	0.9997349977493286	0.002247148576176448
OP172817.1 |||Parabacteroides phage PD691P4|dsDNA|Parabacteroides distasonis|Parabacteroides phage PD691P4, complete genome|	45219	0.9990139007568359	0.003569000679809653
OP172818.1 |||Parabacteroides phage PD691P6|dsDNA|Parabacteroides distasonis|Parabacteroides phage PD691P6, complete genome|	40567	0.994179368019104	0.0063448900974393836
OP172835.1 |||Parabacteroides phage PM708P4|dsDNA|Parabacteroides merdae|Parabacteroides phage PM708P4, complete genome|	35697	0.9935204982757568	0.006628144119646499
OP172838.1 |||Weissella phage WC27P1|dsDNA|Weissella confusa|Weissella phage WC27P1, complete genome|	26570	0.9718284606933594	0.010518166024624217
OP947226.2 |Gervaisevirus||Ralstonia phage p2110|dsDNA|Ralstonia solanacearum|Ralstonia phage p2110, complete genome|China	59381	0.9522045254707336	0.01335070624669537
OP961724.1 |Charlievirus||Mycobacterium phage BIB9|dsDNA|Mycolicibacterium smegmatis MC2 155|Mycobacterium phage BIB9, complete genome|USA	38716	0.9348771572113037	0.015182415590301382
LC744186.1 |||Stx1a-converting phage Stx1a_10012|dsDNA||Stx1a-converting phage Stx1a_10012 DNA, complete genome|	55817	0.21259713172912598	0.14274114359090564
LC744187.1 |||Stx1a-converting phage Stx1a_10314|dsDNA||Stx1a-converting phage Stx1a_10314 DNA, complete genome|	55851	0.18752922117710114	0.1512576478585996
OP745622.1 |Rosemountvirus||Salmonella phage SB2|dsDNA|Salmonella sp.|Salmonella phage SB2, complete genome|	53198	0.9658517837524414	0.011500113301608883
OP880301.3 |Peduovirus|Peduoviridae|Yersinia phage GMG73|dsDNA|Yersinia pestis|UNVERIFIED: Yersinia phage GMG73, complete genome|China	33804	0.47461840510368347	0.07593096155298738
OP751152.1 |||Arthrobacter phage Eesa|dsDNA|Arthrobacter globiformis|Arthrobacter phage Eesa, complete genome|USA	39792	0.6560060977935791	0.036615303270639776
OP753451.1 |||Clostridium phage H1|dsDNA|Clostridium perfringens|Clostridium phage H1, complete genome|Australia	52794	0.9935665130615234	0.0066092605181660245
ON470626.1 |||Escherichia phage vB_EcoS-783R2|dsDNA|Escherichia coli|Escherichia phage vB_EcoS-783R2, partial genome|United Kingdom	24129	0.38722851872444153	0.0995543470050608
OP423032.1 |Kuttervirus|Ackermannviridae|Salmonella phage vB_Hercules_SET|dsDNA|Salmonella enterica subsp. enterica serovar Typhimurium|Salmonella phage vB_Hercules_SET, complete genome|USA	157338	0.9967164397239685	0.00541959362489614
OP555182.1 |||Caudoviricetes sp.|dsDNA|Homo sapiens|MAG: Siphoviridae sp. isolate AHPP30 terminase large subunit gene, complete cds|China	1443	0.9567044973373413	0.012803081803761614
OP555184.1 |||Caudoviricetes sp.|dsDNA|Homo sapiens|MAG: Myoviridae sp. isolate AHPP32 terminase large subunit gene, complete cds|China	1944	0.9998946189880371	0.0016617569302817433
OP555197.1 |||Caudoviricetes sp.|dsDNA|Homo sapiens|MAG: Siphoviridae sp. isolate AHPP45 terminase large subunit gene, complete cds|China	1719	0.9996037483215332	0.00264370420726641
OP555206.1 |||Caudoviricetes sp.|dsDNA|Homo sapiens|MAG: Myoviridae sp. isolate AHPP54 terminase large subunit gene, complete cds|China	1293	0.5816226601600647	0.04431981267467331
OP555235.1 |||Caudoviricetes sp.|dsDNA||MAG: Siphoviridae sp. isolate AHPP83 terminase large subunit gene, complete cds|China	1728	0.9999014139175415	0.0015862225243598459
OP797796.1 |Ahphunavirus|Autographiviridae|Aeromonas phage P2|dsDNA|Aeromonas hydrophila|Aeromonas phage P2, complete genome|India	42660	0.9999970197677612	0.0005098572399728076
OP272490.1 |Kayfunavirus|Autographiviridae|Enterobacter phage 01_vB_Eclo_IJM|dsDNA|Enterobacter cloacae|Enterobacter phage 01_vB_Eclo_IJM, complete genome|Kenya	56270	0.9999994039535522	0.0003399048266485384
OP620754.2 |Przondovirus|Autographiviridae|Klebsiella phage vB_KpnP_K2044-HW|dsDNA|Klebsiella pneumoniae|Klebsiella phage vB_KpnP_K2044-HW, complete genome|China	40115	1.0	0.0
OK583893.1 |Drulisvirus|Autographiviridae|Klebsiella phage KPPK108.2|dsDNA|Klebsiella pneumoniae|Klebsiella phage KPPK108.2, complete genome|Russia	43834	0.9977508783340454	0.0048153183775209605
OP413830.1 ||Autographiviridae|Klebsiella phage pKV-BS375-3.1|dsDNA|Klebsiella pneumoniae|Klebsiella phage pKV-BS375-3.1, complete genome|China	45617	0.9994759559631348	0.0029458418309539994
OP413831.1 |Efbeekayvirus|Schitoviridae|Klebsiella phage pKP-BM327-1.1|dsDNA|Klebsiella pneumoniae|Klebsiella phage pKP-BM327-1.1, complete genome|China	76442	0.9999752044677734	0.000849762066621346
OP503991.1 |Harrisonvirus||Paenibacillus phage Lilo|dsDNA|Paenibacillus larvae|Paenibacillus phage Lilo, complete genome|New Zealand	40941	0.8183467388153076	0.023868872271319588
OP650936.1 |||Hujiaoplasma phage zrk29-1|dsDNA|Tenericutes bacterium zrk29|UNVERIFIED: Hujiaoplasma phage zrk29-1, complete genome|	47902	0.15293779969215393	0.16343757081350554
OP517101.1 |||Caudoviricetes sp.|dsDNA|Ursus thibetanus|MAG: Caudovirales sp. isolate 1-5-myo-terl-3 terminase large subunit gene, complete cds|China	1759	0.9879066944122314	0.007855578215877332
OP517164.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-1-drex-terl-1 terminase large subunit gene, complete cds|China	1743	1.0	0.0
OP517192.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-2-myo-terl-10 terminase large subunit gene, complete cds|China	1508	0.9954691529273987	0.005967218067829897
OP517209.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-2-sipho-terl-14 terminase large subunit gene, complete cds|China	1623	0.9999929070472717	0.0006231588488556538
OP517240.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-3-podo-terl-5 terminase large subunit gene, complete cds|China	2060	1.0	0.0
OP517242.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-3-schito-terl-2 terminase large subunit gene, complete cds|China	1757	1.0	0.0
OP517258.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-3-sipho-terl-18 terminase large subunit gene, complete cds|China	1727	0.9864374399185181	0.00823325024548682
OP517325.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-5-drex-terl-7 terminase large subunit gene, complete cds|China	1886	1.0	0.0
OP517330.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-5-myo-terl-2 terminase large subunit gene, complete cds|China	1669	0.9999862909317017	0.0007742276606994485
OP517347.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-5-sipho-terl-9 terminase large subunit gene, complete cds|China	1679	0.998910665512085	0.0037389530931339226
OP517398.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-6-sipho-terl-17 terminase large subunit gene, complete cds|China	2606	0.9999868869781494	0.0007742276606994485
OP517408.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-7-drex-terl-11 terminase large subunit gene, complete cds|China	1736	0.9999849200248718	0.0008119948636603973
OP517432.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-7-sipho-terl-6 terminase large subunit gene, complete cds|China	1861	0.9999771118164062	0.000849762066621346
OP517449.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-7-sipho-terl-24 terminase large subunit gene, complete cds|China	1329	0.6082509756088257	0.041392854445199787
OP517480.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-10-sipho-terl-5 terminase large subunit gene, complete cds|China	1454	0.9948524236679077	0.006118286879673691
OP517525.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-13-sipho-terl-12 terminase large subunit gene, complete cds|China	1451	0.9997546672821045	0.0021904977717350253
OP517544.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-14-sipho-terl-8 terminase large subunit gene, complete cds|China	1710	0.9998987913131714	0.001642873328801269
OP517566.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-15-sipho-terl-1 terminase large subunit gene, complete cds|China	1630	0.9999991059303284	0.00039655563108996147
OP517577.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-15-sipho-terl-12 terminase large subunit gene, complete cds|China	1600	0.9794061183929443	0.009347382732834806
OP517588.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-16-myo-terl-2 terminase large subunit gene, complete cds|China	1651	0.9365200996398926	0.015012463176977114
OP517631.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-17-podo-terl-12 terminase large subunit gene, complete cds|China	1649	1.0	0.0
OP517658.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-18-myo-terl-2 terminase large subunit gene, complete cds|China	1576	0.9944014549255371	0.006250472090037012
OP517688.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-19-drex-terl-1 terminase large subunit gene, complete cds|China	1795	0.9999995231628418	0.0003021376236875897
OP517702.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-21-drex-terl-1 terminase large subunit gene, complete cds|China	1701	0.9996012449264526	0.00264370420726641
OP517711.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-22-myo-terl-3 terminase large subunit gene, complete cds|China	1750	1.0	0.0
OP517713.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-22-podo-terl-1 terminase large subunit gene, complete cds|China	1804	1.0	0.0
OP517742.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-25-myo-terl-1 terminase large subunit gene, complete cds|China	1625	0.9997824430465698	0.002058312561371705
OP517787.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-28-sipho-terl-5 terminase large subunit gene, complete cds|China	1606	0.9950919151306152	0.006023868872271319
OP517791.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-29-drex-terl-2 terminase large subunit gene, complete cds|China	1722	0.9996683597564697	0.002435984590981192
OP517804.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-30-myo-terl-1 terminase large subunit gene, complete cds|China	1545	0.9995609521865845	0.0027758894176297304
OP517810.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-31-chase-terl-2 terminase large subunit gene, complete cds|China	2250	0.999999463558197	0.0003399048266485384
OP517822.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-31-sipho-terl-3 terminase large subunit gene, complete cds|China	2026	0.9999991059303284	0.00039655563108996147
OP517833.1 |||Caudoviricetes sp.|dsDNA|Ailuropoda melanoleuca|MAG: Caudovirales sp. isolate 2-33-sipho-terl-4 terminase large subunit gene, complete cds|China	1531	0.9998329877853394	0.001963894553969333
OP517838.1 |||Caudoviricetes sp.|dsDNA|Ailurus fulgens|MAG: Caudovirales sp. isolate 3-1-drex-terl-2 terminase large subunit gene, complete cds|China	1778	1.0	0.0
OP517856.1 |||Caudoviricetes sp.|dsDNA|Ailurus fulgens|MAG: Caudovirales sp. isolate 3-3-sipho-terl-8 terminase large subunit gene, complete cds|China	1527	0.999998152256012	0.0004343228340509102
OP517941.1 |||Caudoviricetes sp.|dsDNA|Ailurus fulgens|MAG: Caudovirales sp. isolate 3-9-sipho-terl-5 terminase large subunit gene, complete cds|China	1679	0.7882469892501831	0.026248206057859356
OP517959.1 |||Caudoviricetes sp.|dsDNA|Ailurus fulgens|MAG: Caudovirales sp. isolate 3-10-sipho-terl-9 terminase large subunit gene, complete cds|China	1977	0.9993962049484253	0.0030024926353954227
OP518015.1 |||Caudoviricetes sp.|dsDNA|Moschus berezovskii|MAG: Caudovirales sp. isolate 4-3-myo-terl-1 terminase large subunit gene, complete cds|China	1524	0.9897501468658447	0.0074590225847873705
OP293079.1 |Stanholtvirus||Burkholderia phage PhiBt-E264.1|dsDNA|Burkholderia pseudomallei|Burkholderia phage PhiBt-E264.1, complete genome|	44526	0.2329390048980713	0.13673615832011482
OP375635.1 |||Vibrio phage vB_VaS_L1|dsDNA|Vibrio alginolyticus|Vibrio phage vB_VaS_L1, complete genome|China	39810	0.9162054061889648	0.016542034896895538
OP481051.1 ||Schitoviridae|Alteromonas phage vB_AemP_PT15-A5|dsDNA|Alteromonas mediterranea|Alteromonas phage vB_AemP_PT15-A5, complete genome|Spain	75104	0.9999839663505554	0.0008308784651408716
ON932083.1 |Pradovirus|Autographiviridae|Xanthomonas phage vB_Xar_IVIA-DoCa9|dsDNA|Xanthomonas arboricola|Xanthomonas phage vB_Xar_IVIA-DoCa9, complete genome|Spain	43240	0.9999853372573853	0.0007931112621799229
OP103922.1 |Przondovirus|Autographiviridae|Klebsiella phage 150031|dsDNA|Klebsiella pneumoniae|Klebsiella phage 150031, complete genome|China	41374	0.999999463558197	0.0003399048266485384
ON170045.1 |||Ralstonia phage YO015_6|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO015_6 sequence|Brazil	14245	0.2628394365310669	0.1287861620968351
ON170049.1 |||Ralstonia phage YO017_1|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO017_1 sequence|Brazil	35468	0.17566664516925812	0.15516655336505777
ON170053.1 ||Peduoviridae|Ralstonia phage YO018_4|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO018_4 sequence|Brazil	19763	0.13303904235363007	0.1724639323211723
ON170079.1 |||Ralstonia phage YO036_3|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO036_3 sequence|Costa Rica	22903	0.38209325075149536	0.10087619910869401
ON170088.1 |||Ralstonia phage YO045_1|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO045_1 sequence|Cyprus	35468	0.17566664516925812	0.15516655336505777
ON170120.1 |||Ralstonia phage YO070_1|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO070_1 sequence|Egypt	35468	0.17566664516925812	0.15516655336505777
ON170196.1 |||Ralstonia phage YO114_1|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO114_1 sequence|Ireland	35468	0.17566664516925812	0.15516655336505777
ON170228.1 |||Ralstonia phage YO134_2|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO134_2 sequence|Martinique	20321	0.7306810617446899	0.030515899992446558
ON170250.1 |||Ralstonia phage YO147_1|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO147_1 sequence|Pakistan	35468	0.17566664516925812	0.15516655336505777
ON170252.1 |||Ralstonia phage YO148_1|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO148_1 sequence|Pakistan	35468	0.17566664516925812	0.15516655336505777
ON170264.1 |Dinavirus||Ralstonia phage YO158_1|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO158_1 sequence|Peru	39198	0.07538598030805588	0.20760631467633506
ON170295.1 |||Ralstonia phage YO174_1|dsDNA|Ralstonia solanacearum|UNVERIFIED_ORG: Ralstonia phage YO174_1 sequence|Serbia	35468	0.17566664516925812	0.15516655336505777
OP559177.1 |Efquatrovirus||Enterococcus phage vB_Efa29212_2e|dsDNA|Enterococcus sp.|Enterococcus phage vB_Efa29212_2e, complete genome|	41351	0.9999989867210388	0.00039655563108996147
OP380492.1 ||Herelleviridae|Bacillus phage Nachito|dsDNA|Bacillus sp. ET1|Bacillus phage Nachito, complete genome|USA	148928	0.9999970197677612	0.0005098572399728076
ON911538.2 |Septimatrevirus||Xanthomonas phage vB_Xar_IVIA-DoCa1|dsDNA|Xanthomonas arboricola|Xanthomonas phage vB_Xar_IVIA-DoCa1, complete genome|Spain	43553	0.999992847442627	0.0006231588488556538
OP270708.1 |||Caudoviricetes sp.|dsDNA||MAG: Caudoviricetes sp. isolate Sunny-1, complete genome|China	78768	0.6830172538757324	0.03455699070926807
OP292673.1 |Tlsvirus|Drexlerviridae|Salmonella phage F115|dsDNA|Salmonella sp.|Salmonella phage F115, complete genome|Ecuador	48162	0.9999229907989502	0.0014918045169574742
ON042750.1 ||Salasmaviridae|Bacillus phage Chedec 11|dsDNA|Bacillus subtilis|Bacillus phage Chedec 11, complete genome|India	17798	0.9998511075973511	0.0019072437495279099
OX335387.1 |Webervirus|Drexlerviridae|Klebsiella phage mtp31|dsDNA|Klebsiella pneumoniae|Klebsiella phage mtp31 genome assembly, chromosome: 1|	48467	0.9971984624862671	0.005098572399728076
OX335393.1 |Webervirus|Drexlerviridae|Klebsiella phage cp2|dsDNA|Klebsiella pneumoniae|Klebsiella phage cp2 genome assembly, chromosome: 1|	49514	0.9451091885566711	0.014181584711836242
OX335398.1 |Przondovirus|Autographiviridae|Klebsiella phage cp8|dsDNA|Klebsiella pneumoniae|Klebsiella phage cp8 genome assembly, chromosome: 1|	40866	1.0	0.0
OP297541.2 |||Mycobacterium phage Funsized|dsDNA|Mycolicibacterium smegmatis|Mycobacterium phage Funsized, complete genome|USA	71351	0.999995768070221	0.0005476244429337563
OP297543.1 |Quhwahvirus||Microbacterium phage Cranjis|dsDNA|Microbacterium foliorum|Microbacterium phage Cranjis, complete genome|USA	53222	1.0	0.0
OP297549.1 |Fromanvirus||Mycobacterium phage MaCh|dsDNA|Mycolicibacterium smegmatis MC2 155|Mycobacterium phage MaCh, complete genome|USA	52616	0.969127893447876	0.010990256061636075
LC727865.1 |||Stx2a-converting phage Stx2a_JNE090996|dsDNA||Stx2a-converting phage Stx2a_JNE090996 DNA, complete genome|	50852	0.2916967272758484	0.12161039353425486
LC727695.1 |Phikzvirus||Pseudomonas phage sp. Brmt|dsDNA|Pseudomonas aeruginosa|Pseudomonas phage sp. Brmt phiBrmt DNA, complete genome|Japan	278203	0.9867583513259888	0.008157715839564922
ON602729.1 |Mydovirus||Klebsiella phage VLCpiM5b|dsDNA|Klebsiella pneumoniae|Klebsiella phage VLCpiM5b, complete genome|Spain	144995	0.998813807964325	0.003871138303497243
ON602730.1 |||Klebsiella phage VLCpiS13f|dsDNA|Klebsiella pneumoniae|Klebsiella phage VLCpiS13f, complete genome|Spain	48050	0.43550974130630493	0.08743107485459627
ON602749.1 |Kaypoctavirus|Schitoviridae|Klebsiella phage VLCpiP4a|dsDNA|Klebsiella pneumoniae|Klebsiella phage VLCpiP4a, complete genome|Spain	72708	0.9999877214431763	0.0007364604577384999
ON602753.1 |Przondovirus|Autographiviridae|Klebsiella phage VLCpiA3d|dsDNA|Klebsiella pneumoniae|Klebsiella phage VLCpiA3d, complete genome|Spain	40499	0.999997079372406	0.0005098572399728076
ON857925.1 |Pbunavirus||Pseudomonas phage vB_PaeM_FBPa2|dsDNA|Pseudomonas sp.|Pseudomonas phage vB_PaeM_FBPa2, complete genome|	65825	0.782284677028656	0.02666364529042979
ON857930.1 |Pbunavirus||Pseudomonas phage vB_PaeM_FBPa12|dsDNA|Pseudomonas sp.|Pseudomonas phage vB_PaeM_FBPa12, complete genome|	66223	0.8334591388702393	0.0226792053780497
ON970592.1 |||Microbacterium phage Gingerbug|dsDNA|Microbacterium foliorum|Microbacterium phage Gingerbug, complete genome|USA	39721	1.0	0.0
OP068338.1 |Quhwahvirus||Microbacterium phage EarickHC|dsDNA|Microbacterium foliorum|Microbacterium phage EarickHC, complete genome|USA	52992	1.0	0.0
OP171942.1 |Friunavirus|Autographiviridae|Acinetobacter phage AbpL|dsDNA|Acinetobacter baumannii|Acinetobacter phage AbpL, complete genome|China	41723	1.0	0.0
OP235318.1 |Kayvirus|Herelleviridae|Staphylococcus phage SYL|dsDNA|Staphylococcus aureus|Staphylococcus phage SYL, complete genome|China	151066	1.0	0.0
ON548418.1 |||Bacillus phage vB_BanS-Thrax2|dsDNA|Bacillus anthracis|Bacillus phage vB_BanS-Thrax2, complete genome|Australia	164774	1.0	0.0
